SRCID,D3,D3_norm,D1_avg,D1_norm,A4_avg,A4_norm,A3,A3_norm,A1,A1_norm,B1a,B1b,B1c,B1d,B1_avg,B1_avg_norm,B4,B4_norm,B6f,B6g,B6_avg,B6_avg_norm,B7,B7_norm,V1,V1_binary,V1_norm
1790,1,0,1.2,0.05,2.5,0.5,4,0.4,4,0.75,1,2,1,1,1.25,0.25,2,0.333333333,1,1,1,0,1,0,3,0,0.666666667
812,2,0.333333333,1.8,0.2,1.833333333,0.277777778,10,1,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,2,0,0.333333333
885,2,0.333333333,2.2,0.3,3.166666667,0.722222222,5,0.5,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,3,3,3,0.5,1,0,4,1,1
2665,4,1,4,0.75,2.333333333,0.444444444,5,0.5,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
3544,2,0.333333333,1.2,0.05,2,0.333333333,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
1796,2,0.333333333,2,0.25,1.833333333,0.277777778,9,0.9,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
1749,1,0,1.4,0.1,2.166666667,0.388888889,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,3,3,3,0.5,2,0.5,4,1,1
3307,4,1,2.2,0.3,2,0.333333333,3,0.3,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
2449,1,0,2,0.25,1.5,0.166666667,9,0.9,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,3,3,3,0.5,1,0,4,1,1
2280,1,0,1,0,2,0.333333333,8,0.8,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,5,5,5,1,3,1,1,0,0
2785,4,1,3,0.5,2.333333333,0.444444444,6,0.6,2,0.25,2,2,2,1,1.75,0.75,4,1,3,3,3,0.5,2,0.5,4,1,1
2804,4,1,3.4,0.6,1.833333333,0.277777778,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
1824,3,0.666666667,3.4,0.6,1.666666667,0.222222222,8,0.8,1,0,2,2,2,2,2,1,2,0.333333333,4,5,4.5,0.875,2,0.5,4,1,1
2443,3,0.666666667,1.2,0.05,2.333333333,0.444444444,8,0.8,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,1,0,4,1,1
255,1,0,1,0,1.833333333,0.277777778,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
118,1,0,1.4,0.1,1.833333333,0.277777778,7,0.7,2,0.25,1,2,2,1,1.5,0.5,2,0.333333333,3,5,4,0.75,2,0.5,4,1,1
535,1,0,1.2,0.05,2.166666667,0.388888889,9,0.9,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,4,1,1
3138,3,0.666666667,2.4,0.35,2.333333333,0.444444444,4,0.4,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
2556,2,0.333333333,1.2,0.05,1.666666667,0.222222222,7,0.7,2,0.25,2,2,1,1,1.5,0.5,4,1,1,1,1,0,1,0,3,0,0.666666667
621,1,0,1,0,2.833333333,0.611111111,6,0.6,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,1,1,1,0,1,0,4,1,1
1285,1,0,1,0,1.666666667,0.222222222,7,0.7,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,2,0.5,3,0,0.666666667
2550,3,0.666666667,3.4,0.6,2.5,0.5,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,3,3,3,0.5,2,0.5,3,0,0.666666667
1355,2,0.333333333,2.4,0.35,2.166666667,0.388888889,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
1071,1,0,1,0,2.666666667,0.555555556,8,0.8,4,0.75,1,2,2,1,1.5,0.5,2,0.333333333,3,2,2.5,0.375,2,0.5,4,1,1
108,2,0.333333333,1.4,0.1,2,0.333333333,8,0.8,1,0,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,4,1,1
732,1,0,1.4,0.1,1.666666667,0.222222222,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,1,0,0
1414,1,0,2.2,0.3,2,0.333333333,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,3,3,3,0.5,2,0.5,4,1,1
2970,1,0,1.4,0.1,1.833333333,0.277777778,7,0.7,2,0.25,2,2,2,2,2,1,2,0.333333333,5,5,5,1,3,1,1,0,0
2975,1,0,1,0,2.666666667,0.555555556,8,0.8,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,1,1,1,0,1,0,4,1,1
464,1,0,1.4,0.1,2.5,0.5,9,0.9,4,0.75,2,2,2,2,2,1,3,0.666666667,1,1,1,0,2,0.5,2,0,0.333333333
1025,2,0.333333333,1.2,0.05,2,0.333333333,5,0.5,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,2,3,2.5,0.375,2,0.5,2,0,0.333333333
1164,1,0,1,0,1.833333333,0.277777778,9,0.9,1,0,2,2,2,2,2,1,2,0.333333333,1,1,1,0,1,0,4,1,1
1199,1,0,1.2,0.05,1,0,8,0.8,1,0,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,1,0,4,1,1
2158,1,0,2.6,0.4,2.166666667,0.388888889,6,0.6,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,1,0,4,1,1
3125,3,0.666666667,2.4,0.35,2,0.333333333,4,0.4,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,1,0,4,1,1
2900,1,0,1.6,0.15,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
1967,2,0.333333333,2.6,0.4,2,0.333333333,5,0.5,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,4,4,4,0.75,3,1,4,1,1
1186,1,0,1.6,0.15,2,0.333333333,3,0.3,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
1594,1,0,2.6,0.4,2,0.333333333,8,0.8,2,0.25,1,2,2,1,1.5,0.5,2,0.333333333,1,1,1,0,1,0,4,1,1
1157,1,0,1,0,2.5,0.5,9,0.9,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
1224,1,0,1.4,0.1,2.333333333,0.444444444,10,1,2,0.25,1,2,2,1,1.5,0.5,2,0.333333333,5,5,5,1,1,0,4,1,1
1185,1,0,2.4,0.35,2,0.333333333,8,0.8,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,4,4,4,0.75,1,0,4,1,1
1217,2,0.333333333,2,0.25,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,3,0,0.666666667
2601,1,0,1,0,2,0.333333333,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
772,1,0,1.6,0.15,2.166666667,0.388888889,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,3,0,0.666666667
1916,2,0.333333333,2.6,0.4,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,4,3,3.5,0.625,2,0.5,3,0,0.666666667
914,2,0.333333333,1.8,0.2,2.166666667,0.388888889,7,0.7,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
1655,1,0,1,0,1.833333333,0.277777778,8,0.8,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,3,3,3,0.5,2,0.5,4,1,1
3368,1,0,1,0,2,0.333333333,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,2,3.5,0.625,1,0,4,1,1
1093,1,0,2.6,0.4,2.333333333,0.444444444,8,0.8,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,2,3,2.5,0.375,2,0.5,4,1,1
1456,3,0.666666667,2.2,0.3,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,4,4,4,0.75,2,0.5,4,1,1
1581,1,0,1.6,0.15,1.666666667,0.222222222,8,0.8,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,2,1,1.5,0.125,1,0,4,1,1
2212,1,0,1,0,2,0.333333333,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
384,1,0,2.8,0.45,2.666666667,0.555555556,5,0.5,4,0.75,2,2,2,2,2,1,2,0.333333333,3,3,3,0.5,1,0,4,1,1
3516,4,1,4.6,0.9,2.666666667,0.555555556,4,0.4,4,0.75,1,2,2,1,1.5,0.5,4,1,5,5,5,1,2,0.5,4,1,1
2517,1,0,1,0,1.5,0.166666667,7,0.7,2,0.25,2,2,2,2,2,1,4,1,5,5,5,1,2,0.5,4,1,1
851,1,0,1.8,0.2,1.833333333,0.277777778,9,0.9,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
1479,2,0.333333333,2.6,0.4,2.333333333,0.444444444,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
2308,3,0.666666667,3.2,0.55,2.666666667,0.555555556,4,0.4,2,0.25,2,1,1,2,1.5,0.5,2,0.333333333,4,5,4.5,0.875,3,1,2,0,0.333333333
2579,4,1,2.8,0.45,2.5,0.5,4,0.4,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
615,1,0,1,0,1.666666667,0.222222222,6,0.6,2,0.25,2,2,2,2,2,1,2,0.333333333,1,1,1,0,1,0,4,1,1
1510,1,0,1,0,1.666666667,0.222222222,10,1,1,0,2,2,2,1,1.75,0.75,4,1,5,5,5,1,2,0.5,4,1,1
1081,1,0,1.8,0.2,3.333333333,0.777777778,7,0.7,4,0.75,2,2,1,1,1.5,0.5,2,0.333333333,1,1,1,0,1,0,1,0,0
763,1,0,1,0,1.5,0.166666667,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,1,0,4,1,1
1983,2,0.333333333,3.6,0.65,2,0.333333333,5,0.5,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,2,0.5,2,0,0.333333333
2831,1,0,1.2,0.05,2.166666667,0.388888889,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,4,4,4,0.75,2,0.5,3,0,0.666666667
396,3,0.666666667,2.2,0.3,1,0,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
1308,2,0.333333333,2,0.25,2.333333333,0.444444444,7,0.7,2,0.25,1,2,2,1,1.5,0.5,2,0.333333333,1,2,1.5,0.125,1,0,4,1,1
1509,2,0.333333333,1.8,0.2,2,0.333333333,7,0.7,2,0.25,1,2,2,1,1.5,0.5,4,1,5,5,5,1,3,1,2,0,0.333333333
991,1,0,1.6,0.15,2.166666667,0.388888889,5,0.5,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,3,1,4,1,1
1191,1,0,1.6,0.15,2,0.333333333,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
481,4,1,4.6,0.9,2.666666667,0.555555556,4,0.4,1,0,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
163,1,0,1.8,0.2,1.166666667,0.055555556,7,0.7,1,0,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
983,1,0,1.2,0.05,2,0.333333333,8,0.8,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
3331,1,0,1.4,0.1,2,0.333333333,6,0.6,4,0.75,2,2,2,2,2,1,4,1,5,5,5,1,2,0.5,4,1,1
1380,2,0.333333333,2.2,0.3,2,0.333333333,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
2967,1,0,1.2,0.05,1.333333333,0.111111111,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,2,0.5,4,1,1
916,1,0,1.8,0.2,2.833333333,0.611111111,4,0.4,4,0.75,2,2,2,2,2,1,3,0.666666667,1,2,1.5,0.125,3,1,4,1,1
1527,2,0.333333333,1.4,0.1,1.5,0.166666667,8,0.8,1,0,2,2,2,1,1.75,0.75,2,0.333333333,2,2,2,0.25,1,0,4,1,1
1954,1,0,2,0.25,1.666666667,0.222222222,7,0.7,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,2,3,2.5,0.375,1,0,4,1,1
326,1,0,1.2,0.05,1.666666667,0.222222222,8,0.8,2,0.25,1,2,2,2,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
116,1,0,1.2,0.05,2,0.333333333,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
683,2,0.333333333,2,0.25,2,0.333333333,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
3207,1,0,3,0.5,2.166666667,0.388888889,4,0.4,2,0.25,1,2,2,1,1.5,0.5,1,0,2,3,2.5,0.375,1,0,4,1,1
1390,1,0,1.2,0.05,2.166666667,0.388888889,5,0.5,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,2,0.5,3,0,0.666666667
883,1,0,1,0,1.833333333,0.277777778,7,0.7,2,0.25,2,2,2,2,2,1,4,1,1,1,1,0,1,0,3,0,0.666666667
3365,2,0.333333333,3,0.5,2.166666667,0.388888889,7,0.7,2,0.25,2,1,2,1,1.5,0.5,2,0.333333333,3,4,3.5,0.625,2,0.5,3,0,0.666666667
742,2,0.333333333,3.8,0.7,2.333333333,0.444444444,3,0.3,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,1,0,4,1,1
2525,1,0,1.2,0.05,2,0.333333333,5,0.5,4,0.75,2,2,2,2,2,1,3,0.666666667,3,3,3,0.5,2,0.5,4,1,1
877,1,0,1.8,0.2,1.666666667,0.222222222,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
2492,2,0.333333333,3.8,0.7,2,0.333333333,4,0.4,1,0,2,2,2,1,1.75,0.75,3,0.666666667,3,3,3,0.5,2,0.5,4,1,1
2537,2,0.333333333,2,0.25,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,2,0,0.333333333
110,2,0.333333333,1,0,1.666666667,0.222222222,9,0.9,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,3,1,4,1,1
1419,4,1,2.8,0.45,1.666666667,0.222222222,2,0.2,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,2,2,2,0.25,2,0.5,4,1,1
2758,1,0,1.2,0.05,2.166666667,0.388888889,8,0.8,2,0.25,2,2,2,2,2,1,4,1,1,1,1,0,1,0,4,1,1
2518,2,0.333333333,1.6,0.15,2,0.333333333,7,0.7,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,2,0.5,4,1,1
1212,1,0,1.2,0.05,2,0.333333333,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
3435,2,0.333333333,1.8,0.2,2.5,0.5,5,0.5,4,0.75,1,2,2,1,1.5,0.5,2,0.333333333,5,5,5,1,2,0.5,4,1,1
3211,1,0,1.4,0.1,2.333333333,0.444444444,7,0.7,4,0.75,2,1,1,2,1.5,0.5,4,1,2,1,1.5,0.125,3,1,3,0,0.666666667
630,2,0.333333333,1.8,0.2,2.5,0.5,7,0.7,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,3,3,3,0.5,1,0,4,1,1
1398,1,0,1,0,1.5,0.166666667,8,0.8,1,0,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,4,1,1
962,3,0.666666667,2,0.25,2,0.333333333,9,0.9,2,0.25,1,2,2,1,1.5,0.5,4,1,5,5,5,1,2,0.5,3,0,0.666666667
1497,2,0.333333333,2,0.25,2.166666667,0.388888889,7,0.7,2,0.25,1,2,1,2,1.5,0.5,3,0.666666667,1,1,1,0,1,0,4,1,1
221,2,0.333333333,1.4,0.1,2.333333333,0.444444444,4,0.4,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,2,2,2,0.25,1,0,3,0,0.666666667
571,2,0.333333333,1.6,0.15,2,0.333333333,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,2,0,0.333333333
348,1,0,1.2,0.05,2.333333333,0.444444444,3,0.3,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,3,0,0.666666667
1708,1,0,2,0.25,1,0,8,0.8,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
1200,1,0,3.2,0.55,2.833333333,0.611111111,2,0.2,4,0.75,2,2,2,2,2,1,3,0.666666667,2,1,1.5,0.125,2,0.5,2,0,0.333333333
3210,1,0,1.2,0.05,2.333333333,0.444444444,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,2,0.5,4,1,1
1595,2,0.333333333,2,0.25,2.166666667,0.388888889,8,0.8,4,0.75,2,2,2,2,2,1,3,0.666666667,5,5,5,1,3,1,4,1,1
1886,1,0,1,0,1.333333333,0.111111111,9,0.9,1,0,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,1,0,4,1,1
2448,1,0,1,0,2,0.333333333,6,0.6,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2624,3,0.666666667,2.6,0.4,1.333333333,0.111111111,8,0.8,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,2,0.5,4,1,1
2168,1,0,2,0.25,1.833333333,0.277777778,5,0.5,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,2,0,0.333333333
1600,1,0,1.2,0.05,2.333333333,0.444444444,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
411,4,1,5,1,1.833333333,0.277777778,2,0.2,4,0.75,1,2,2,1,1.5,0.5,2,0.333333333,1,1,1,0,1,0,4,1,1
2390,1,0,1.2,0.05,2.166666667,0.388888889,6,0.6,4,0.75,1,2,2,1,1.5,0.5,2,0.333333333,2,2,2,0.25,1,0,4,1,1
1068,1,0,2,0.25,2.166666667,0.388888889,7,0.7,5,1,2,2,2,1,1.75,0.75,3,0.666666667,4,5,4.5,0.875,2,0.5,4,1,1
1936,1,0,1.4,0.1,1.166666667,0.055555556,8,0.8,1,0,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
1779,1,0,1.6,0.15,2.833333333,0.611111111,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,4,1,1
3290,2,0.333333333,2.2,0.3,1.666666667,0.222222222,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2704,1,0,2,0.25,1.666666667,0.222222222,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,4,1,1
2122,1,0,1.2,0.05,2.333333333,0.444444444,7,0.7,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,3,4,3.5,0.625,2,0.5,4,1,1
3444,1,0,1.4,0.1,2,0.333333333,6,0.6,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
1252,1,0,1.6,0.15,1.833333333,0.277777778,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,4,1,1
115,1,0,1.2,0.05,2.333333333,0.444444444,9,0.9,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
2101,4,1,2.8,0.45,3.333333333,0.777777778,5,0.5,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,2,0.5,4,1,1
927,3,0.666666667,2.2,0.3,2.166666667,0.388888889,6,0.6,2,0.25,2,2,2,2,2,1,3,0.666666667,2,2,2,0.25,1,0,3,0,0.666666667
964,2,0.333333333,1.8,0.2,2.666666667,0.555555556,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,3,4,3.5,0.625,2,0.5,4,1,1
488,1,0,1,0,2,0.333333333,8,0.8,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,2,0.5,4,1,1
850,3,0.666666667,4,0.75,2.333333333,0.444444444,4,0.4,4,0.75,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,1,0,2,0,0.333333333
625,1,0,1.6,0.15,2,0.333333333,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
1281,1,0,1.2,0.05,2.5,0.5,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,3,0,0.666666667
378,1,0,1.2,0.05,1.833333333,0.277777778,8,0.8,1,0,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2851,2,0.333333333,1.6,0.15,2.5,0.5,5,0.5,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,4,4,4,0.75,2,0.5,4,1,1
1261,1,0,1.4,0.1,1.833333333,0.277777778,8,0.8,2,0.25,1,2,2,2,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,3,0,0.666666667
3405,1,0,1.8,0.2,1.666666667,0.222222222,5,0.5,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2392,1,0,1,0,2.5,0.5,6,0.6,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,1,0,4,1,1
2676,1,0,1.6,0.15,2.5,0.5,5,0.5,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,1,0,4,1,1
2811,1,0,2.2,0.3,1.833333333,0.277777778,7,0.7,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
1732,1,0,1.2,0.05,1.833333333,0.277777778,9,0.9,2,0.25,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2750,1,0,1.2,0.05,1.333333333,0.111111111,7,0.7,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,1,0,4,1,1
1289,1,0,1,0,2.5,0.5,7,0.7,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,4,1,1
451,1,0,1.8,0.2,2.833333333,0.611111111,0,0,5,1,2,2,2,2,2,1,4,1,1,1,1,0,3,1,1,0,0
2544,2,0.333333333,2.8,0.45,3.166666667,0.722222222,7,0.7,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,1,0,3,0,0.666666667
3043,1,0,1.8,0.2,2,0.333333333,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
2948,1,0,3.4,0.6,3,0.666666667,2,0.2,5,1,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,3,1,4,1,1
3588,1,0,1,0,2.5,0.5,6,0.6,4,0.75,2,2,2,2,2,1,3,0.666666667,2,2,2,0.25,1,0,4,1,1
1682,1,0,1.2,0.05,1,0,6,0.6,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
3372,2,0.333333333,1.2,0.05,2,0.333333333,8,0.8,2,0.25,1,2,2,2,1.75,0.75,4,1,1,5,3,0.5,2,0.5,3,0,0.666666667
1294,1,0,1,0,1.666666667,0.222222222,9,0.9,2,0.25,1,2,2,1,1.5,0.5,2,0.333333333,3,3,3,0.5,1,0,4,1,1
1488,1,0,1,0,1.5,0.166666667,7,0.7,2,0.25,2,2,2,2,2,1,4,1,5,5,5,1,2,0.5,2,0,0.333333333
736,2,0.333333333,2.2,0.3,2.333333333,0.444444444,6,0.6,2,0.25,2,2,2,2,2,1,3,0.666666667,1,1,1,0,1,0,4,1,1
2338,2,0.333333333,3,0.5,2.833333333,0.611111111,5,0.5,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,2,0.5,4,1,1
2454,1,0,1.4,0.1,2.166666667,0.388888889,8,0.8,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,1,1,1,0,1,0,4,1,1
804,1,0,1.2,0.05,2.5,0.5,5,0.5,4,0.75,2,2,2,2,2,1,3,0.666666667,1,1,1,0,2,0.5,3,0,0.666666667
399,1,0,2,0.25,3,0.666666667,8,0.8,2,0.25,1,2,2,1,1.5,0.5,3,0.666666667,5,5,5,1,1,0,4,1,1
1014,1,0,1.4,0.1,1.333333333,0.111111111,7,0.7,1,0,2,2,2,1,1.75,0.75,3,0.666666667,5,5,5,1,2,0.5,4,1,1
120,2,0.333333333,1.6,0.15,2.333333333,0.444444444,3,0.3,2,0.25,2,2,2,1,1.75,0.75,2,0.333333333,5,5,5,1,2,0.5,4,1,1
2565,1,0,1,0,2.666666667,0.555555556,8,0.8,4,0.75,2,2,2,2,2,1,3,0.666666667,5,5,5,1,2,0.5,4,1,1
668,3,0.666666667,2.6,0.4,2.5,0.5,5,0.5,5,1,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
2310,1,0,1.6,0.15,2.166666667,0.388888889,7,0.7,4,0.75,1,2,2,2,1.75,0.75,3,0.666666667,5,5,5,1,1,0,2,0,0.333333333
1128,1,0,1.4,0.1,1.5,0.166666667,5,0.5,4,0.75,1,2,2,1,1.5,0.5,3,0.666666667,2,3,2.5,0.375,1,0,4,1,1
1664,1,0,1.2,0.05,2,0.333333333,8,0.8,2,0.25,2,2,1,1,1.5,0.5,2,0.333333333,1,1,1,0,1,0,4,1,1
1955,3,0.666666667,4,0.75,2.666666667,0.555555556,0,0,4,0.75,2,2,2,1,1.75,0.75,3,0.666666667,3,3,3,0.5,1,0,3,0,0.666666667
532,1,0,1.6,0.15,1.5,0.166666667,6,0.6,1,0,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,1,0,4,1,1
516,2,0.333333333,3.6,0.65,1.833333333,0.277777778,9,0.9,1,0,2,2,2,1,1.75,0.75,2,0.333333333,1,1,1,0,2,0.5,3,0,0.666666667
337,2,0.333333333,2.2,0.3,1.666666667,0.222222222,8,0.8,1,0,2,2,2,1,1.75,0.75,3,0.666666667,4,4,4,0.75,1,0,4,1,1
2246,1,0,1.6,0.15,2.333333333,0.444444444,8,0.8,2,0.25,2,2,2,1,1.75,0.75,3,0.666666667,1,1,1,0,1,0,3,0,0.666666667
1373,1,0,1.4,0.1,2.166666667,0.388888889,7,0.7,4,0.75,1,2,2,1,1.5,0.5,2,0.333333333,5,5,5,1,2,0.5,4,1,1
2532,1,0,2.2,0.3,1.5,0.166666667,7,0.7,1,0,1,2,2,2,1.75,0.75,2,0.333333333,2,5,3.5,0.625,2,0.5,4,1,1
